,Otu55,Otu13,Otu1,Otu33,Otu3,Otu9,Otu268,Otu93,Otu38,Otu18,Otu168,Otu180,Otu95,Otu52,Otu149,Otu14,Otu46,Otu244,Otu117,Otu58,Otu407,Otu7,Otu177,Otu53,Otu12,Otu60,Otu50,Otu212,Otu130,Otu19,Otu69,Otu47,Otu89,Otu65,Otu246,Otu303,Otu442,Otu85,Otu17,Otu450,Otu544,Otu314,Otu143,Otu2,Otu466,Otu394,Otu31,Otu458,Otu523,Otu200,Otu456,Otu6,Otu44,Otu106,Otu56,Otu157,Otu5,Otu107,Otu139,Otu155,Otu21,Otu245,Otu343,Otu237,Otu202,Otu96,Otu387,Otu10,Otu261,Otu249,Otu250,Otu4,Otu160,Otu24,Otu207,Otu247,Otu86,Otu105,Otu238,Otu8,Otu359,Otu385,Otu260,Otu361,Otu476,Otu552,Otu16,Otu469,Otu406,Otu410,Otu462,Otu543,Otu524,Otu420,Otu474,Otu379,Otu330,Otu25,Otu175,Otu204,Otu211,Otu333,Otu278,Otu184,Otu471,Otu187,Otu127,Otu280,Otu252,Otu169,Otu479,Otu135,Otu196,Otu358,Otu415,Otu116,Otu70,Otu464,Otu380,Otu27,Otu71,Otu308,Otu326,Otu369,Otu156,Otu477,Otu413,Otu274,Otu411,Otu73,Otu159,Otu416,Otu138,Otu418,Otu566,Otu421,Otu312,Otu54,Otu23,Otu35,Otu45,Otu449,Otu151,Otu340,Otu455,Otu443,Otu536,Otu459,Otu528,Otu377,Otu26,Otu22,Otu300,Otu102,Otu550,Otu445,Otu286,Otu473,Otu388,Otu441,Otu66,Otu347,Otu226,Otu307,Otu488,Otu426,Otu87,Otu437,Otu273,Otu527,Otu541,Otu83,Otu567,Otu320,Otu285,Otu199,Otu498,Otu360,Otu539,Otu497,Otu372,Otu322,Otu551,Otu463,Otu510,Otu454,Otu427,Otu201,Otu496,Otu499,Otu390,Otu453,Otu15,Otu467,Otu331,Otu409,Otu424,Otu512,Otu398,Otu98,Otu193,Otu511,Otu573,Otu572,Otu537,Otu461,Otu574,Otu535,Otu395,Otu448,Otu403,Otu263,Otu452,Otu504,Otu428,Otu503,Otu531,Otu451,Otu57,Otu557,Otu206,Otu494,Otu434,Otu491,Otu433,Otu509,Otu565,Otu513,Otu533,Otu480,Otu516,Otu439,Otu534,Otu457,Otu532,Otu508,Otu495,Otu281,Otu257,Otu501,Otu564,Otu429,Otu490,Otu493,Otu492,Otu20,Otu124,Otu152,Otu121,Otu163,Otu120,Otu198,Otu230,Otu113,Otu277,Otu365,Otu547,Otu373,Otu325,Otu562,Otu405,Otu483,Otu234,Otu338,Otu171,Otu393,Otu356,Otu436,Otu313,Otu570,Otu242,Otu112,Otu29,Otu267,Otu253,Otu318,Otu376,Otu559,Otu571,Otu514,Otu538,Otu505,Otu185,Otu48,Otu59,Otu41,Otu161,Otu335,Otu150,Otu92,Otu129,Otu119,Otu133,Otu197,Otu110,Otu68,Otu353,Otu275,Otu321,Otu323,Otu295,Otu306,Otu271,Otu262,Otu337,Otu336,Otu84,Otu51,Otu28,Otu78,Otu258,Otu62,Otu500,Otu136,Otu228,Otu61,Otu91,Otu32,Otu104,Otu254,Otu40,Otu213,Otu264,Otu111,Otu77,Otu101,Otu229,Otu224,Otu63,Otu100,Otu123,Otu208,Otu108,Otu194,Otu324,Otu165,Otu137,Otu128,Otu232,Otu131,Otu283,Otu269,Otu223,Otu287,Otu419,Otu438,Otu349,Otu507,Otu368,Otu392,Otu465,Otu422,Otu344,Otu288,Otu302,Otu181,Otu284,Otu146,Otu183,Otu11,Otu153,Otu382,Otu205,Otu251,Otu34,Otu220,Otu346,Otu233,Otu332,Otu366,Otu82,Otu293,Otu357,Otu225,Otu328,Otu259,Otu351,Otu317,Otu329,Otu485,Otu222,Otu327,Otu489,Otu215,Otu305,Otu299,Otu94,Otu270,Otu362,Otu384,Otu389,Otu370,Otu352,Otu319,Otu309,Otu383,Otu348,Otu294,Otu291,Otu412,Otu399,Otu350,Otu386,Otu292,Otu378,Otu502,Otu354,Otu341,Otu401,Otu170,Otu432,Otu364,Otu375,Otu546,Otu36,Otu506,Otu371,Otu391,Otu487,Otu417,Otu363,Otu440,Otu304,Otu425,Otu460,Otu542,Otu400,Otu174,Otu529,Otu446,Otu481,Otu470,Otu431,Otu444,Otu530,Otu475,Otu447,Otu103,Otu99,Otu126,Otu79,Otu132,Otu39,Otu88,Otu158,Otu147,Otu80,Otu221,Otu114,Otu122,Otu81,Otu191,Otu118,Otu298,Otu67,Otu235,Otu173,Otu178,Otu227,Otu154,Otu115,Otu315,Otu148,Otu145,Otu166,Otu76,Otu231,Otu49,Otu167,Otu179,Otu216,Otu553,Otu310,Otu290,Otu468,Otu30,Otu334,Otu414,Otu515,Otu430,Otu522,Otu435,Otu72,Otu256,Otu75,Otu255,Otu140,Otu195,Otu74,Otu64,Otu125,Otu189,Otu172,Otu558,Otu265,Otu397,Otu43,Otu355,Otu423,Otu219,Otu188,Otu97,Otu190,Otu144,Otu276,Otu540,Otu203,Otu164,Otu214,Otu141,Otu554,Otu248,Otu266,Otu162,Otu241,Otu239,Otu209,Otu282,Otu272,Otu374,Otu210,Otu218,Otu182,Otu240,Otu236,Otu296,Otu217,Otu311,Otu408,Otu569,Otu316,Otu297,Otu568,Otu402,Otu301,Otu339,Otu367,Otu521,Otu404,Otu560,Otu396,Otu478,Otu381,Otu526,Otu472,Otu555,Otu549,Otu486,Otu109,Otu42,Otu37,Otu176,Otu142,Otu192,Otu345,Otu90,Otu279,Otu289,Otu186,Otu342,Otu482,Otu134,Otu243,Otu484,Otu520,Otu548,Otu525,Otu556,Otu517,Otu561,Otu563,Otu519,Otu518,Otu545
RG025,244,428,10809,284,19548,6267,16,102,449,803,43,41,113,132,59,196,264,14,62,36,53,83,45,65,108,150,210,15,64,49,58,35,24,14,21,14,3,6,26,0,0,2,8,1,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RG026,0,0,39269,8,1,0,0,0,0,0,0,0,0,45,0,12,0,0,0,0,13,53,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,621,0,0,0,0,0,0,1,95,63,2,174,36,174,52,75,24,68,17,6,18,29,7,2,4,2,14,2,18,3,1,8,20,8,0,0,3,3,3,0,2,1,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RG027,0,0,3212,0,0,0,0,0,24,0,0,0,0,0,0,0,0,4,0,0,18,12,0,0,802,0,0,0,10,5,0,0,0,0,0,0,0,15,5,0,0,0,0,24644,0,0,0,0,0,0,0,11236,14,0,0,0,3,0,23,0,213,0,0,0,0,3,0,1,0,0,0,54,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,13,136,36,40,24,11,2,30,18,33,67,9,21,16,22,10,19,1,36,0,1,2,4,11,3,8,1,4,1,1,2,4,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RG029,0,13,33152,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,39,0,0,0,0,0,86,0,0,0,12,0,9,0,0,0,0,0,0,0,0,3048,0,0,36,3398,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,16,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,402,121,42,1,3,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RG031,0,8,38490,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,173,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,3,0,0,0,521,0,2,10,2,0,0,0,220,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,125,1,0,87,0,0,0,0,0,0,0,9,0,0,1,0,0,5,35,1,0,0,0,0,0,0,17,0,1,0,0,3,1,0,0,0,428,114,514,10,0,0,0,3,0,2,0,2,3,1,1,0,2,4,2,0,0,0,2,0,4,0,2,0,3,0,1,2,4,2,1,0,0,0,0,0,0,0,0,1,2,6,0,2,0,1,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RG032,0,0,37717,0,3,0,0,0,0,259,0,0,0,1,0,675,58,0,0,0,34,116,0,163,0,4,0,0,2,2,22,3,0,65,0,0,4,0,33,0,0,0,0,2,0,0,151,0,0,0,0,11,0,0,0,0,41,213,0,2,26,0,0,0,0,71,0,0,0,10,0,126,0,1,0,0,0,0,0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,156,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,2,213,176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,50,46,48,23,56,17,10,24,10,1,4,2,4,0,1,1,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RG033,0,0,40549,26,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,48,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,9,0,0,0,12,0,11,44,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,28,8,12,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RG034,0,0,30454,117,0,0,0,0,0,0,0,0,0,142,0,106,44,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,681,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2360,0,101,0,0,0,88,0,5038,0,0,0,0,0,0,8,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,1,301,166,63,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RG037,0,0,39456,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,156,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,15,0,186,0,0,0,0,0,0,0,0,0,0,0,41,82,0,9,0,0,0,1,0,0,5,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,68,37,28,47,34,30,117,3,10,4,4,7,6,7,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
